gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_scaled,MonthlyCharges_scaled,TotalCharges_scaled
1,0,1,0,59,0,1,41.05,2452.7,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1.082901717096109,-0.7894009695059548,0.07473696209408695
1,0,1,0,10,1,1,85.6,813.85,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.9135523854430948,0.6914607826085073,-0.6483031150855552
1,1,1,0,61,1,1,82.15,4904.85,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1.1643896396487294,0.5767812529834819,1.156594804639811
1,0,0,0,54,1,0,84.4,4484.05,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.8791819107145575,0.6515722505650204,0.9709431193256006
0,0,0,0,33,1,1,60.9,2033.85,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.02355872391204165,-0.1295781686199374,-0.1100544076631776
0,0,0,0,27,1,1,20.25,538.2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-0.22090504374582004,-1.4808021915930663,-0.7699164398404553
0,1,0,0,1,1,1,79.2,79.2,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,0.4787219450432425,-0.9724214863214975
1,0,0,0,23,1,0,95.3,2192.9,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,-0.38388088885106114,1.0138930832933621,-0.03988354133897331
1,0,0,1,1,1,0,19.85,19.85,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.2802480369298874,-1.494098368940895,-0.9986059623752008
1,0,1,1,45,1,1,84.35,3858.05,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.512486259227765,0.6499102283965414,0.694759766172807
0,0,1,1,39,1,1,19.85,854.8,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0.2680224915699033,-1.494098368940895,-0.6302364883896974
1,0,0,0,5,1,1,70.0,347.4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-1.1172721918246462,0.1729098660431739,-0.8540950081815943
1,0,1,1,72,1,0,82.3,5815.15,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1.6125732136881425,0.5817673194889176,1.5582077541206223
0,0,1,1,58,1,1,66.8,3970.4,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0421577558197987,0.06654044726054129,0.7443271778768267
0,0,0,0,70,0,1,44.6,3058.15,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1.5310852911355222,-0.6713973955439717,0.3418539128390694
1,0,1,1,61,1,1,98.45,6145.2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1.1643896396487294,1.1186004799075162,1.7038216769769796
1,0,0,0,2,1,0,70.7,129.2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.2395040756535771,0.19617817640187488,-0.950362113066482
0,0,1,1,46,1,0,24.95,1165.9,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.5532302205040753,-1.3245721077560746,-0.4929830679969911
0,0,0,0,1,1,1,49.95,49.95,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.2802480369298874,-0.4935610235167579,-0.9853262196756816
0,0,1,0,22,1,1,69.25,1554.0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.42462485012737144,0.1479795335159944,-0.321758212791561
0,0,0,0,48,1,1,102.5,4904.25,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.6347181430566958,1.2532242755542855,1.1563300921607507
1,0,0,0,64,1,0,86.55,5632.55,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.2866215234776603,0.7230392038096014,1.477646922993306
1,0,1,1,72,1,0,24.3,1643.25,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.6125732136881425,-1.346178395946297,-0.28238223153135844
0,0,1,1,12,1,1,58.35,740.55,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,-0.8320644628904743,-0.2143412992123476,-0.6806421562774078
0,1,1,0,34,1,1,94.25,3217.55,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.06430268518835193,0.978990617755311,0.4121791947760588
0,0,1,1,72,1,0,68.75,4888.2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.6125732136881425,0.13135931183120808,1.1492490333458907
1,0,1,0,29,1,1,85.8,2440.25,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.13941712119319946,0.6981088712824219,0.06924417815358819
1,0,1,1,33,1,0,20.1,620.55,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.02355872391204165,-1.485788258098502,-0.7335846520894449
0,0,0,0,1,1,0,20.35,20.35,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.2802480369298874,-1.477478147256109,-0.9983853686426506
0,0,1,1,62,1,1,110.8,6840.95,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1.2051336009250397,1.5291199555217385,2.01077785582052
1,0,1,0,41,1,1,73.0,3001.2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.3495104141225239,0.2726311961518919,0.3167282867016067
0,0,0,0,64,1,1,100.05,6254.2,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1.2866215234776603,1.1717851892988325,1.7519111106729133
0,0,0,0,4,1,1,82.85,319.6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-1.1580161531009565,0.6000495633421824,-0.8663600197113831
0,0,0,0,24,1,1,84.35,1938.05,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.3431369275747509,0.6499102283965414,-0.15232016681978722
0,0,1,1,14,1,0,19.55,294.5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.7505765403378537,-1.504070501951767,-0.8774338250854008
1,0,0,1,3,1,0,19.95,58.3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.1987601143772668,-1.4907743246039378,-0.9816423043420938
0,1,0,0,4,1,1,99.8,442.85,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-1.1580161531009565,1.1634750784564392,-0.8119836646377699
0,0,0,1,18,0,1,35.0,553.0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-0.5876006952326126,-0.9905056518918693,-0.7633868653569708
1,0,0,0,8,1,1,66.25,546.45,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.9950403079957154,0.048258203407276413,-0.7662766432533777
0,0,0,0,35,1,0,23.3,797.1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0.10504664646466222,-1.3794188393158697,-0.6556930051259853
0,0,0,0,1,1,0,76.0,76.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,0.3723525262606099,-0.9738332862098183
1,0,0,1,66,1,1,25.3,1673.8,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.368109446030281,-1.3129379525767242,-0.268903954472544
1,0,0,1,8,0,1,44.55,343.45,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-0.9950403079957154,-0.6730594177124505,-0.8558376986687406
0,0,1,0,71,1,1,104.1,7412.25,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1.5718292524118322,1.3064089849456015,2.262828254632327
0,0,1,1,43,1,1,92.55,4039.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.4309983366751445,0.9224818640270374,0.7745926379827078
0,1,0,0,2,1,1,93.85,170.85,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-1.2395040756535771,0.9656944404074818,-0.9319866551450541
1,1,0,0,29,1,1,101.45,2948.6,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.13941712119319946,1.2183218100162343,0.29352182603733046
0,0,1,0,15,1,1,84.3,1308.4,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.7098325790615434,0.6482482062280629,-0.430113854220197
1,0,1,1,65,1,0,94.55,6078.75,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1.3273654847539706,0.9889627507661827,1.674504769921064
1,0,0,0,35,1,0,95.5,3418.2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.10504664646466222,1.0205411719672768,0.5007034596484358
1,0,0,0,64,1,1,100.3,6603.8,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1.2866215234776603,1.1800953001412255,1.9061502484719814
0,0,1,1,58,0,1,55.5,3166.9,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0421577558197987,-0.30907656281562973,0.38983304966872806
0,1,0,0,18,1,1,49.85,865.75,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.5876006952326126,-0.4968850678537152,-0.6254054856468491
1,0,1,1,67,1,1,89.55,6373.1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1.4088534073065913,0.8227605339183194,1.8043683002733404
1,0,1,1,63,1,1,19.15,1177.05,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1.24587756220135,-1.5173666792995961,-0.4880638277611227
0,0,1,0,60,1,1,99.8,5985.75,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.1236456783724194,1.1634750784564392,1.6334743356667352
1,1,0,0,9,1,1,84.4,732.5,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.9542963467194051,0.6515722505650204,-0.6841937153714652
0,0,1,1,70,1,1,113.05,7869.05,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.5310852911355222,1.603910953103277,2.464362688690148
1,0,1,0,15,1,1,101.1,1504.05,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.7098325790615434,1.2066876548368837,-0.3437955266733215
0,0,0,1,48,1,0,19.95,936.7,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.6347181430566958,-1.4907743246039378,-0.594103234997982
1,0,1,0,12,1,1,74.15,741.4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.8320644628904743,0.31085770602690066,-0.6802671469320725
1,1,1,0,71,1,1,92.0,6585.2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1.5718292524118322,0.9041996201737725,1.8979441616211155
1,1,0,0,44,1,0,73.85,3122.4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.4717422979514547,0.3008855730160285,0.3702002074717643
1,0,0,0,1,1,1,50.45,50.45,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,-0.4769408018319716,-0.9851056259431313
1,0,1,1,45,1,0,24.45,1088.25,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.512486259227765,-1.3411923294408608,-0.5272412746620302
0,0,0,0,23,1,0,24.8,615.35,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-0.38388088885106114,-1.3295581742615106,-0.7358788269079666
0,0,1,0,43,1,1,64.85,2908.2,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0.4309983366751445,0.0017215826898744927,0.2756978524472779
1,0,0,0,35,1,0,20.75,739.9,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.10504664646466222,-1.4641819699082799,-0.6809289281297229
1,0,1,0,9,1,1,68.95,593.85,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,-0.9542963467194051,0.1380074005051227,-0.7453643574076232
1,0,0,0,12,1,1,99.95,1132.75,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,-0.8320644628904743,1.1684611449618754,-0.5076084324650664
0,1,1,0,65,1,1,109.4,7227.45,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1.3273654847539706,1.4825833348043371,2.1812968110817894
0,0,0,0,2,1,1,91.4,193.6,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1.2395040756535771,0.8842553541520292,-0.921949640314022
1,0,0,0,27,1,0,49.0,1291.35,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.22090504374582004,-0.525139444717852,-0.43763610050015733
0,0,0,0,40,1,1,50.25,2023.55,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3087664528462136,-0.4835888905058862,-0.11459863855371077
0,1,0,0,5,1,1,75.55,349.65,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-1.1172721918246462,0.3573943267443021,-0.8531023363851187
1,0,1,1,8,1,0,19.9,153.95,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-0.9950403079957154,-1.4924363467724167,-0.9394427233052494
0,1,1,0,58,1,1,97.8,5458.8,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1.0421577558197987,1.0969941917172938,1.4009906009321274
0,0,1,1,52,1,0,100.3,5244.45,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.797693988161937,1.1800953001412255,1.3064220677878757
1,0,1,0,3,1,1,55.8,154.55,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.1987601143772668,-0.29910442980475804,-0.939178010826189
1,0,0,1,41,1,1,111.15,4507.15,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.3495104141225239,1.5407541107010891,0.9811345497694176
1,0,0,0,20,1,1,98.55,2031.95,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,-0.506112772679992,1.1219245242444733,-0.11089266384686813
1,0,0,1,1,1,1,50.05,50.05,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,-0.49023697917980086,-0.9852821009291713
1,0,0,1,4,1,0,80.8,332.45,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,-1.1580161531009565,0.5319066544345585,-0.860690760784844
1,0,0,0,23,1,0,20.85,473.9,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-0.38388088885106114,-1.4608579255713225,-0.7982847938464053
0,1,0,0,6,1,0,19.5,106.8,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-1.076528230548336,-1.5057325241202457,-0.9602447122847287
1,0,1,1,8,1,1,19.35,152.6,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.9950403079957154,-1.5107185906256815,-0.9400383263831347
1,0,0,0,18,1,0,69.5,1199.4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-0.5876006952326126,0.15628964435838757,-0.4782032879161307
1,1,0,0,52,0,1,48.8,2555.05,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.797693988161937,-0.5317875333917667,0.11989249914710379
1,0,0,0,31,1,1,94.5,2979.2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.05792919864057891,0.9873007285977041,0.3070221624693999
1,0,1,1,29,1,1,20.65,654.85,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.13941712119319946,-1.4675060142452372,-0.7184519220365043
0,0,1,0,36,1,1,106.05,3834.4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.1457906077409725,1.3712278495162684,0.6843256826231846
0,0,1,0,16,1,1,100.0,1534.75,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.6690886177852331,1.1701231671303538,-0.330251071494742
1,0,1,0,42,1,1,108.3,4586.15,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0.3902543753988342,1.4460188470978068,1.015988359512342
1,0,0,0,1,1,0,20.55,20.55,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-1.2802480369298874,-1.4708300585821945,-0.9982971311496305
0,0,0,0,60,1,1,99.65,5941.05,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1.1236456783724194,1.1584890119510036,1.6137532559767516
1,0,0,0,5,1,1,85.3,424.15,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1172721918246462,0.6814886495976356,-0.8202338702351456
1,0,1,0,22,1,0,95.9,2234.95,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,-0.42462485012737144,1.033837349315106,-0.02133160843150542
1,0,1,0,36,1,0,20.0,666.75,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.1457906077409725,-1.4891123024354593,-0.7132017912018106
0,0,0,0,4,1,0,70.4,281.0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1580161531009565,0.18620604339100316,-0.883389855864255
1,0,0,0,9,1,0,64.95,547.8,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,-0.9542963467194051,0.005045627026832042,-0.7656810401754924
1,0,1,1,1,1,0,74.6,74.6,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-1.2802480369298874,0.325815905543208,-0.9744509486609588
1,0,1,1,12,1,1,49.2,571.15,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.8320644628904743,-0.5184913560439374,-0.7553793128654002
0,0,0,0,23,1,1,73.75,1756.6,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.38388088885106114,0.2975615286790714,-0.2323736323622384
1,0,0,0,62,1,1,92.3,5731.45,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1.2051336009250397,0.9141717531846443,1.5212803632917264
1,0,0,0,37,1,0,98.8,3475.55,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0.18653456901728277,1.1302346350868666,0.5260055607719386
0,0,0,0,8,1,0,19.2,156.85,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.9950403079957154,-1.5157046571311175,-0.9381632796564584
1,0,1,0,31,1,0,88.65,2683.2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,-0.05792919864057891,0.7928441348857043,0.17643067279970828
1,0,1,1,13,1,1,74.4,896.75,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.791320501614164,0.3191678168692938,-0.6117286742287394
0,0,0,0,24,1,1,98.75,2407.3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.3431369275747509,1.128572612918388,0.05470705117853307
1,0,1,1,45,1,1,95.95,4456.65,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.512486259227765,1.0354993714835847,0.958854582781852
0,1,1,0,69,1,0,105.4,6998.95,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.4903413298592119,1.3496215613260465,2.0804854753063684
1,0,0,0,2,1,0,20.25,36.8,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.2395040756535771,-1.4808021915930663,-0.9911278348417505
1,0,1,1,61,1,1,106.0,6547.7,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1.1643896396487294,1.3695658273477898,1.8813996316798538
1,0,0,0,41,1,1,104.7,4346.4,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.3495104141225239,1.3263532509673455,0.9102136647545428
0,0,0,0,44,0,1,49.05,2265.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.4717422979514547,-0.5234774225493735,-0.008073925105241042
1,0,0,0,39,0,0,35.55,1309.15,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.2680224915699033,-0.9722234080386045,-0.42978296362137175
1,0,1,1,72,0,1,65.1,4754.3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.6125732136881425,0.010031693532267658,1.0901740317689592
0,1,0,0,13,1,1,96.85,1235.55,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.791320501614164,1.0654157705161997,-0.4622543610527546
